   10    0   -5.916515198065025E-04    0.000000000000000E+00
   10    1    0.000000000000000E+00    0.000000000000000E+00
   10    2    0.000000000000000E+00    0.000000000000000E+00
   10    3    0.000000000000000E+00    0.000000000000000E+00
   10    4    8.296853288727892E-04    0.000000000000000E+00
   10    5    0.000000000000000E+00    0.000000000000000E+00
   10    6    0.000000000000000E+00    0.000000000000000E+00
   10    7    0.000000000000000E+00    0.000000000000000E+00
   10    8    4.534117713123263E-04    0.000000000000000E+00
   10    9    0.000000000000000E+00    0.000000000000000E+00
   10   10    0.000000000000000E+00    0.000000000000000E+00
   11    0    0.000000000000000E+00    0.000000000000000E+00
   11    1    0.000000000000000E+00    0.000000000000000E+00
   11    2    0.000000000000000E+00    0.000000000000000E+00
   11    3    0.000000000000000E+00    0.000000000000000E+00
   11    4    0.000000000000000E+00    0.000000000000000E+00
   11    5    0.000000000000000E+00    0.000000000000000E+00
   11    6    0.000000000000000E+00    0.000000000000000E+00
   11    7    0.000000000000000E+00    0.000000000000000E+00
   11    8    0.000000000000000E+00    0.000000000000000E+00
   11    9    0.000000000000000E+00    0.000000000000000E+00
   11   10    0.000000000000000E+00    0.000000000000000E+00
   11   11    0.000000000000000E+00    0.000000000000000E+00
   12    0   -6.199399002800308E-04    0.000000000000000E+00
   12    1    0.000000000000000E+00    0.000000000000000E+00
   12    2    0.000000000000000E+00    0.000000000000000E+00
   12    3    0.000000000000000E+00    0.000000000000000E+00
   12    4    7.777782303141354E-05    0.000000000000000E+00
   12    5    0.000000000000000E+00    0.000000000000000E+00
   12    6    0.000000000000000E+00    0.000000000000000E+00
   12    7    0.000000000000000E+00    0.000000000000000E+00
   12    8    3.097810278027122E-04    0.000000000000000E+00
   12    9    0.000000000000000E+00    0.000000000000000E+00
   12   10    0.000000000000000E+00    0.000000000000000E+00
   12   11    0.000000000000000E+00    0.000000000000000E+00
   12   12   -3.740901883512196E-05    0.000000000000000E+00
   13    0    0.000000000000000E+00    0.000000000000000E+00
   13    1    0.000000000000000E+00    0.000000000000000E+00
   13    2    0.000000000000000E+00    0.000000000000000E+00
   13    3    0.000000000000000E+00    0.000000000000000E+00
   13    4    0.000000000000000E+00    0.000000000000000E+00
   13    5    0.000000000000000E+00    0.000000000000000E+00
   13    6    0.000000000000000E+00    0.000000000000000E+00
   13    7    0.000000000000000E+00    0.000000000000000E+00
   13    8    0.000000000000000E+00    0.000000000000000E+00
   13    9    0.000000000000000E+00    0.000000000000000E+00
   13   10    0.000000000000000E+00    0.000000000000000E+00
   13   11    0.000000000000000E+00    0.000000000000000E+00
   13   12    0.000000000000000E+00    0.000000000000000E+00
   13   13    0.000000000000000E+00    0.000000000000000E+00
   14    0    2.053640474396645E-04    0.000000000000000E+00
   14    1    0.000000000000000E+00    0.000000000000000E+00
   14    2    0.000000000000000E+00    0.000000000000000E+00
   14    3    0.000000000000000E+00    0.000000000000000E+00
   14    4   -3.240243377408987E-04    0.000000000000000E+00
   14    5    0.000000000000000E+00    0.000000000000000E+00
   14    6    0.000000000000000E+00    0.000000000000000E+00
   14    7    0.000000000000000E+00    0.000000000000000E+00
   14    8   -1.423236116590470E-07    0.000000000000000E+00
   14    9    0.000000000000000E+00    0.000000000000000E+00
   14   10    0.000000000000000E+00    0.000000000000000E+00
   14   11    0.000000000000000E+00    0.000000000000000E+00
   14   12   -8.228498103655596E-05    0.000000000000000E+00
   14   13    0.000000000000000E+00    0.000000000000000E+00
   14   14    0.000000000000000E+00    0.000000000000000E+00
   15    0    0.000000000000000E+00    0.000000000000000E+00
   15    1    0.000000000000000E+00    0.000000000000000E+00
   15    2    0.000000000000000E+00    0.000000000000000E+00
   15    3    0.000000000000000E+00    0.000000000000000E+00
   15    4    0.000000000000000E+00    0.000000000000000E+00
   15    5    0.000000000000000E+00    0.000000000000000E+00
   15    6    0.000000000000000E+00    0.000000000000000E+00
   15    7    0.000000000000000E+00    0.000000000000000E+00
   15    8    0.000000000000000E+00    0.000000000000000E+00
   15    9    0.000000000000000E+00    0.000000000000000E+00
   15   10    0.000000000000000E+00    0.000000000000000E+00
   15   11    0.000000000000000E+00    0.000000000000000E+00
   15   12    0.000000000000000E+00    0.000000000000000E+00
   15   13    0.000000000000000E+00    0.000000000000000E+00
   15   14    0.000000000000000E+00    0.000000000000000E+00
   15   15    0.000000000000000E+00    0.000000000000000E+00
   16    0    1.972810685193534E-04    0.000000000000000E+00
   16    1    0.000000000000000E+00    0.000000000000000E+00
   16    2    0.000000000000000E+00    0.000000000000000E+00
   16    3    0.000000000000000E+00    0.000000000000000E+00
   16    4   -4.085933999963525E-05    0.000000000000000E+00
   16    5    0.000000000000000E+00    0.000000000000000E+00
   16    6    0.000000000000000E+00    0.000000000000000E+00
   16    7    0.000000000000000E+00    0.000000000000000E+00
   16    8   -1.373905693022383E-04    0.000000000000000E+00
   16    9    0.000000000000000E+00    0.000000000000000E+00
   16   10    0.000000000000000E+00    0.000000000000000E+00
   16   11    0.000000000000000E+00    0.000000000000000E+00
   16   12   -1.088401283423566E-04    0.000000000000000E+00
   16   13    0.000000000000000E+00    0.000000000000000E+00
   16   14    0.000000000000000E+00    0.000000000000000E+00
   16   15    0.000000000000000E+00    0.000000000000000E+00
   16   16    5.531188354628434E-06    0.000000000000000E+00
   17    0    0.000000000000000E+00    0.000000000000000E+00
   17    1    0.000000000000000E+00    0.000000000000000E+00
   17    2    0.000000000000000E+00    0.000000000000000E+00
   17    3    0.000000000000000E+00    0.000000000000000E+00
   17    4    0.000000000000000E+00    0.000000000000000E+00
   17    5    0.000000000000000E+00    0.000000000000000E+00
   17    6    0.000000000000000E+00    0.000000000000000E+00
   17    7    0.000000000000000E+00    0.000000000000000E+00
   17    8    0.000000000000000E+00    0.000000000000000E+00
   17    9    0.000000000000000E+00    0.000000000000000E+00
   17   10    0.000000000000000E+00    0.000000000000000E+00
   17   11    0.000000000000000E+00    0.000000000000000E+00
   17   12    0.000000000000000E+00    0.000000000000000E+00
   17   13    0.000000000000000E+00    0.000000000000000E+00
   17   14    0.000000000000000E+00    0.000000000000000E+00
   17   15    0.000000000000000E+00    0.000000000000000E+00
   17   16    0.000000000000000E+00    0.000000000000000E+00
   17   17    0.000000000000000E+00    0.000000000000000E+00
   18    0   -9.585127947108653E-05    0.000000000000000E+00
   18    1    0.000000000000000E+00    0.000000000000000E+00
   18    2    0.000000000000000E+00    0.000000000000000E+00
   18    3    0.000000000000000E+00    0.000000000000000E+00
   18    4    1.507163069173007E-04    0.000000000000000E+00
   18    5    0.000000000000000E+00    0.000000000000000E+00
   18    6    0.000000000000000E+00    0.000000000000000E+00
   18    7    0.000000000000000E+00    0.000000000000000E+00
   18    8   -3.367695264519460E-05    0.000000000000000E+00
   18    9    0.000000000000000E+00    0.000000000000000E+00
   18   10    0.000000000000000E+00    0.000000000000000E+00
   18   11    0.000000000000000E+00    0.000000000000000E+00
   18   12   -7.070147198778161E-05    0.000000000000000E+00
   18   13    0.000000000000000E+00    0.000000000000000E+00
   18   14    0.000000000000000E+00    0.000000000000000E+00
   18   15    0.000000000000000E+00    0.000000000000000E+00
   18   16    1.679273487495326E-05    0.000000000000000E+00
   18   17    0.000000000000000E+00    0.000000000000000E+00
   18   18    0.000000000000000E+00    0.000000000000000E+00
   19    0    0.000000000000000E+00    0.000000000000000E+00
   19    1    0.000000000000000E+00    0.000000000000000E+00
   19    2    0.000000000000000E+00    0.000000000000000E+00
   19    3    0.000000000000000E+00    0.000000000000000E+00
   19    4    0.000000000000000E+00    0.000000000000000E+00
   19    5    0.000000000000000E+00    0.000000000000000E+00
   19    6    0.000000000000000E+00    0.000000000000000E+00
   19    7    0.000000000000000E+00    0.000000000000000E+00
   19    8    0.000000000000000E+00    0.000000000000000E+00
   19    9    0.000000000000000E+00    0.000000000000000E+00
   19   10    0.000000000000000E+00    0.000000000000000E+00
   19   11    0.000000000000000E+00    0.000000000000000E+00
   19   12    0.000000000000000E+00    0.000000000000000E+00
   19   13    0.000000000000000E+00    0.000000000000000E+00
   19   14    0.000000000000000E+00    0.000000000000000E+00
   19   15    0.000000000000000E+00    0.000000000000000E+00
   19   16    0.000000000000000E+00    0.000000000000000E+00
   19   17    0.000000000000000E+00    0.000000000000000E+00
   19   18    0.000000000000000E+00    0.000000000000000E+00
   19   19    0.000000000000000E+00    0.000000000000000E+00
   20    0   -7.145550745073506E-05    0.000000000000000E+00
   20    1    0.000000000000000E+00    0.000000000000000E+00
   20    2    0.000000000000000E+00    0.000000000000000E+00
   20    3    0.000000000000000E+00    0.000000000000000E+00
   20    4    1.590661987364168E-05    0.000000000000000E+00
   20    5    0.000000000000000E+00    0.000000000000000E+00
   20    6    0.000000000000000E+00    0.000000000000000E+00
   20    7    0.000000000000000E+00    0.000000000000000E+00
   20    8    6.718061885598182E-05    0.000000000000000E+00
   20    9    0.000000000000000E+00    0.000000000000000E+00
   20   10    0.000000000000000E+00    0.000000000000000E+00
   20   11    0.000000000000000E+00    0.000000000000000E+00
   20   12    5.732513052701728E-06    0.000000000000000E+00
   20   13    0.000000000000000E+00    0.000000000000000E+00
   20   14    0.000000000000000E+00    0.000000000000000E+00
   20   15    0.000000000000000E+00    0.000000000000000E+00
   20   16    3.276678904047073E-05    0.000000000000000E+00
   20   17    0.000000000000000E+00    0.000000000000000E+00
   20   18    0.000000000000000E+00    0.000000000000000E+00
   20   19    0.000000000000000E+00    0.000000000000000E+00
   20   20   -9.555551085171699E-07    0.000000000000000E+00
   21    0    0.000000000000000E+00    0.000000000000000E+00
   21    1    0.000000000000000E+00    0.000000000000000E+00
   21    2    0.000000000000000E+00    0.000000000000000E+00
   21    3    0.000000000000000E+00    0.000000000000000E+00
   21    4    0.000000000000000E+00    0.000000000000000E+00
   21    5    0.000000000000000E+00    0.000000000000000E+00
   21    6    0.000000000000000E+00    0.000000000000000E+00
   21    7    0.000000000000000E+00    0.000000000000000E+00
   21    8    0.000000000000000E+00    0.000000000000000E+00
   21    9    0.000000000000000E+00    0.000000000000000E+00
   21   10    0.000000000000000E+00    0.000000000000000E+00
   21   11    0.000000000000000E+00    0.000000000000000E+00
   21   12    0.000000000000000E+00    0.000000000000000E+00
   21   13    0.000000000000000E+00    0.000000000000000E+00
   21   14    0.000000000000000E+00    0.000000000000000E+00
   21   15    0.000000000000000E+00    0.000000000000000E+00
   21   16    0.000000000000000E+00    0.000000000000000E+00
   21   17    0.000000000000000E+00    0.000000000000000E+00
   21   18    0.000000000000000E+00    0.000000000000000E+00
   21   19    0.000000000000000E+00    0.000000000000000E+00
   21   20    0.000000000000000E+00    0.000000000000000E+00
   21   21    0.000000000000000E+00    0.000000000000000E+00
   22    0    5.198216011844100E-05    0.000000000000000E+00
   22    1    0.000000000000000E+00    0.000000000000000E+00
   22    2    0.000000000000000E+00    0.000000000000000E+00
   22    3    0.000000000000000E+00    0.000000000000000E+00
   22    4   -7.841225975188140E-05    0.000000000000000E+00
   22    5    0.000000000000000E+00    0.000000000000000E+00
   22    6    0.000000000000000E+00    0.000000000000000E+00
   22    7    0.000000000000000E+00    0.000000000000000E+00
   22    8    2.659422051012158E-05    0.000000000000000E+00
   22    9    0.000000000000000E+00    0.000000000000000E+00
   22   10    0.000000000000000E+00    0.000000000000000E+00
   22   11    0.000000000000000E+00    0.000000000000000E+00
   22   12    4.134684339236375E-05    0.000000000000000E+00
   22   13    0.000000000000000E+00    0.000000000000000E+00
   22   14    0.000000000000000E+00    0.000000000000000E+00
   22   15    0.000000000000000E+00    0.000000000000000E+00
   22   16    3.859752373198885E-05    0.000000000000000E+00
   22   17    0.000000000000000E+00    0.000000000000000E+00
   22   18    0.000000000000000E+00    0.000000000000000E+00
   22   19    0.000000000000000E+00    0.000000000000000E+00
   22   20   -3.701055114685468E-06    0.000000000000000E+00
   22   21    0.000000000000000E+00    0.000000000000000E+00
   22   22    0.000000000000000E+00    0.000000000000000E+00
   23    0    0.000000000000000E+00    0.000000000000000E+00
   23    1    0.000000000000000E+00    0.000000000000000E+00
   23    2    0.000000000000000E+00    0.000000000000000E+00
   23    3    0.000000000000000E+00    0.000000000000000E+00
   23    4    0.000000000000000E+00    0.000000000000000E+00
   23    5    0.000000000000000E+00    0.000000000000000E+00
   23    6    0.000000000000000E+00    0.000000000000000E+00
   23    7    0.000000000000000E+00    0.000000000000000E+00
   23    8    0.000000000000000E+00    0.000000000000000E+00
   23    9    0.000000000000000E+00    0.000000000000000E+00
   23   10    0.000000000000000E+00    0.000000000000000E+00
   23   11    0.000000000000000E+00    0.000000000000000E+00
   23   12    0.000000000000000E+00    0.000000000000000E+00
   23   13    0.000000000000000E+00    0.000000000000000E+00
   23   14    0.000000000000000E+00    0.000000000000000E+00
   23   15    0.000000000000000E+00    0.000000000000000E+00
   23   16    0.000000000000000E+00    0.000000000000000E+00
   23   17    0.000000000000000E+00    0.000000000000000E+00
   23   18    0.000000000000000E+00    0.000000000000000E+00
   23   19    0.000000000000000E+00    0.000000000000000E+00
   23   20    0.000000000000000E+00    0.000000000000000E+00
   23   21    0.000000000000000E+00    0.000000000000000E+00
   23   22    0.000000000000000E+00    0.000000000000000E+00
   23   23    0.000000000000000E+00    0.000000000000000E+00
   24    0    2.696570344225244E-05    0.000000000000000E+00
   24    1    0.000000000000000E+00    0.000000000000000E+00
   24    2    0.000000000000000E+00    0.000000000000000E+00
   24    3    0.000000000000000E+00    0.000000000000000E+00
   24    4   -3.527983749390817E-06    0.000000000000000E+00
   24    5    0.000000000000000E+00    0.000000000000000E+00
   24    6    0.000000000000000E+00    0.000000000000000E+00
   24    7    0.000000000000000E+00    0.000000000000000E+00
   24    8   -3.704190755794413E-05    0.000000000000000E+00
   24    9    0.000000000000000E+00    0.000000000000000E+00
   24   10    0.000000000000000E+00    0.000000000000000E+00
   24   11    0.000000000000000E+00    0.000000000000000E+00
   24   12    1.190915718389381E-05    0.000000000000000E+00
   24   13    0.000000000000000E+00    0.000000000000000E+00
   24   14    0.000000000000000E+00    0.000000000000000E+00
   24   15    0.000000000000000E+00    0.000000000000000E+00
   24   16    2.217941436461495E-05    0.000000000000000E+00
   24   17    0.000000000000000E+00    0.000000000000000E+00
   24   18    0.000000000000000E+00    0.000000000000000E+00
   24   19    0.000000000000000E+00    0.000000000000000E+00
   24   20   -9.530908383448882E-06    0.000000000000000E+00
   24   21    0.000000000000000E+00    0.000000000000000E+00
   24   22    0.000000000000000E+00    0.000000000000000E+00
   24   23    0.000000000000000E+00    0.000000000000000E+00
   24   24    1.826299809229041E-07    0.000000000000000E+00
   25    0    0.000000000000000E+00    0.000000000000000E+00
   25    1    0.000000000000000E+00    0.000000000000000E+00
   25    2    0.000000000000000E+00    0.000000000000000E+00
   25    3    0.000000000000000E+00    0.000000000000000E+00
   25    4    0.000000000000000E+00    0.000000000000000E+00
   25    5    0.000000000000000E+00    0.000000000000000E+00
   25    6    0.000000000000000E+00    0.000000000000000E+00
   25    7    0.000000000000000E+00    0.000000000000000E+00
   25    8    0.000000000000000E+00    0.000000000000000E+00
   25    9    0.000000000000000E+00    0.000000000000000E+00
   25   10    0.000000000000000E+00    0.000000000000000E+00
   25   11    0.000000000000000E+00    0.000000000000000E+00
   25   12    0.000000000000000E+00    0.000000000000000E+00
   25   13    0.000000000000000E+00    0.000000000000000E+00
   25   14    0.000000000000000E+00    0.000000000000000E+00
   25   15    0.000000000000000E+00    0.000000000000000E+00
   25   16    0.000000000000000E+00    0.000000000000000E+00
   25   17    0.000000000000000E+00    0.000000000000000E+00
   25   18    0.000000000000000E+00    0.000000000000000E+00
   25   19    0.000000000000000E+00    0.000000000000000E+00
   25   20    0.000000000000000E+00    0.000000000000000E+00
   25   21    0.000000000000000E+00    0.000000000000000E+00
   25   22    0.000000000000000E+00    0.000000000000000E+00
   25   23    0.000000000000000E+00    0.000000000000000E+00
   25   24    0.000000000000000E+00    0.000000000000000E+00
   25   25    0.000000000000000E+00    0.000000000000000E+00
   26    0   -3.054917141534373E-05    0.000000000000000E+00
   26    1    0.000000000000000E+00    0.000000000000000E+00
   26    2    0.000000000000000E+00    0.000000000000000E+00
   26    3    0.000000000000000E+00    0.000000000000000E+00
   26    4    4.391873610845690E-05    0.000000000000000E+00
   26    5    0.000000000000000E+00    0.000000000000000E+00
   26    6    0.000000000000000E+00    0.000000000000000E+00
   26    7    0.000000000000000E+00    0.000000000000000E+00
   26    8   -1.746897284885065E-05    0.000000000000000E+00
   26    9    0.000000000000000E+00    0.000000000000000E+00
   26   10    0.000000000000000E+00    0.000000000000000E+00
   26   11    0.000000000000000E+00    0.000000000000000E+00
   26   12   -2.197832806330509E-05    0.000000000000000E+00
   26   13    0.000000000000000E+00    0.000000000000000E+00
   26   14    0.000000000000000E+00    0.000000000000000E+00
   26   15    0.000000000000000E+00    0.000000000000000E+00
   26   16   -5.216300810427268E-06    0.000000000000000E+00
   26   17    0.000000000000000E+00    0.000000000000000E+00
   26   18    0.000000000000000E+00    0.000000000000000E+00
   26   19    0.000000000000000E+00    0.000000000000000E+00
   26   20   -1.596856698974504E-05    0.000000000000000E+00
   26   21    0.000000000000000E+00    0.000000000000000E+00
   26   22    0.000000000000000E+00    0.000000000000000E+00
   26   23    0.000000000000000E+00    0.000000000000000E+00
   26   24    8.603210307069189E-07    0.000000000000000E+00
   26   25    0.000000000000000E+00    0.000000000000000E+00
   26   26    0.000000000000000E+00    0.000000000000000E+00
   27    0    0.000000000000000E+00    0.000000000000000E+00
   27    1    0.000000000000000E+00    0.000000000000000E+00
   27    2    0.000000000000000E+00    0.000000000000000E+00
   27    3    0.000000000000000E+00    0.000000000000000E+00
   27    4    0.000000000000000E+00    0.000000000000000E+00
   27    5    0.000000000000000E+00    0.000000000000000E+00
   27    6    0.000000000000000E+00    0.000000000000000E+00
   27    7    0.000000000000000E+00    0.000000000000000E+00
   27    8    0.000000000000000E+00    0.000000000000000E+00
   27    9    0.000000000000000E+00    0.000000000000000E+00
   27   10    0.000000000000000E+00    0.000000000000000E+00
   27   11    0.000000000000000E+00    0.000000000000000E+00
   27   12    0.000000000000000E+00    0.000000000000000E+00
   27   13    0.000000000000000E+00    0.000000000000000E+00
   27   14    0.000000000000000E+00    0.000000000000000E+00
   27   15    0.000000000000000E+00    0.000000000000000E+00
   27   16    0.000000000000000E+00    0.000000000000000E+00
   27   17    0.000000000000000E+00    0.000000000000000E+00
   27   18    0.000000000000000E+00    0.000000000000000E+00
   27   19    0.000000000000000E+00    0.000000000000000E+00
   27   20    0.000000000000000E+00    0.000000000000000E+00
   27   21    0.000000000000000E+00    0.000000000000000E+00
   27   22    0.000000000000000E+00    0.000000000000000E+00
   27   23    0.000000000000000E+00    0.000000000000000E+00
   27   24    0.000000000000000E+00    0.000000000000000E+00
   27   25    0.000000000000000E+00    0.000000000000000E+00
   27   26    0.000000000000000E+00    0.000000000000000E+00
   27   27    0.000000000000000E+00    0.000000000000000E+00
   28    0   -9.498654280742909E-06    0.000000000000000E+00
   28    1    0.000000000000000E+00    0.000000000000000E+00
   28    2    0.000000000000000E+00    0.000000000000000E+00
   28    3    0.000000000000000E+00    0.000000000000000E+00
   28    4   -2.028241980991052E-06    0.000000000000000E+00
   28    5    0.000000000000000E+00    0.000000000000000E+00
   28    6    0.000000000000000E+00    0.000000000000000E+00
   28    7    0.000000000000000E+00    0.000000000000000E+00
   28    8    2.256846268756832E-05    0.000000000000000E+00
   28    9    0.000000000000000E+00    0.000000000000000E+00
   28   10    0.000000000000000E+00    0.000000000000000E+00
   28   11    0.000000000000000E+00    0.000000000000000E+00
   28   12   -1.223847379802530E-05    0.000000000000000E+00
   28   13    0.000000000000000E+00    0.000000000000000E+00
   28   14    0.000000000000000E+00    0.000000000000000E+00
   28   15    0.000000000000000E+00    0.000000000000000E+00
   28   16   -1.672845173499579E-05    0.000000000000000E+00
   28   17    0.000000000000000E+00    0.000000000000000E+00
   28   18    0.000000000000000E+00    0.000000000000000E+00
   28   19    0.000000000000000E+00    0.000000000000000E+00
   28   20   -1.670103329466333E-05    0.000000000000000E+00
   28   21    0.000000000000000E+00    0.000000000000000E+00
   28   22    0.000000000000000E+00    0.000000000000000E+00
   28   23    0.000000000000000E+00    0.000000000000000E+00
   28   24    2.750178442061842E-06    0.000000000000000E+00
   28   25    0.000000000000000E+00    0.000000000000000E+00
   28   26    0.000000000000000E+00    0.000000000000000E+00
   28   27    0.000000000000000E+00    0.000000000000000E+00
   28   28   -3.747104767697359E-08    0.000000000000000E+00
   29    0    0.000000000000000E+00    0.000000000000000E+00
   29    1    0.000000000000000E+00    0.000000000000000E+00
   29    2    0.000000000000000E+00    0.000000000000000E+00
   29    3    0.000000000000000E+00    0.000000000000000E+00
   29    4    0.000000000000000E+00    0.000000000000000E+00
   29    5    0.000000000000000E+00    0.000000000000000E+00
   29    6    0.000000000000000E+00    0.000000000000000E+00
   29    7    0.000000000000000E+00    0.000000000000000E+00
   29    8    0.000000000000000E+00    0.000000000000000E+00
   29    9    0.000000000000000E+00    0.000000000000000E+00
   29   10    0.000000000000000E+00    0.000000000000000E+00
   29   11    0.000000000000000E+00    0.000000000000000E+00
   29   12    0.000000000000000E+00    0.000000000000000E+00
   29   13    0.000000000000000E+00    0.000000000000000E+00
   29   14    0.000000000000000E+00    0.000000000000000E+00
   29   15    0.000000000000000E+00    0.000000000000000E+00
   29   16    0.000000000000000E+00    0.000000000000000E+00
   29   17    0.000000000000000E+00    0.000000000000000E+00
   29   18    0.000000000000000E+00    0.000000000000000E+00
   29   19    0.000000000000000E+00    0.000000000000000E+00
   29   20    0.000000000000000E+00    0.000000000000000E+00
   29   21    0.000000000000000E+00    0.000000000000000E+00
   29   22    0.000000000000000E+00    0.000000000000000E+00
   29   23    0.000000000000000E+00    0.000000000000000E+00
   29   24    0.000000000000000E+00    0.000000000000000E+00
   29   25    0.000000000000000E+00    0.000000000000000E+00
   29   26    0.000000000000000E+00    0.000000000000000E+00
   29   27    0.000000000000000E+00    0.000000000000000E+00
   29   28    0.000000000000000E+00    0.000000000000000E+00
   29   29    0.000000000000000E+00    0.000000000000000E+00
   30    0    1.875997483853991E-05    0.000000000000000E+00
   30    1    0.000000000000000E+00    0.000000000000000E+00
   30    2    0.000000000000000E+00    0.000000000000000E+00
   30    3    0.000000000000000E+00    0.000000000000000E+00
   30    4   -2.578694439737089E-05    0.000000000000000E+00
   30    5    0.000000000000000E+00    0.000000000000000E+00
   30    6    0.000000000000000E+00    0.000000000000000E+00
   30    7    0.000000000000000E+00    0.000000000000000E+00
   30    8    1.082086911020090E-05    0.000000000000000E+00
   30    9    0.000000000000000E+00    0.000000000000000E+00
   30   10    0.000000000000000E+00    0.000000000000000E+00
   30   11    0.000000000000000E+00    0.000000000000000E+00
   30   12    1.236024262412973E-05    0.000000000000000E+00
   30   13    0.000000000000000E+00    0.000000000000000E+00
   30   14    0.000000000000000E+00    0.000000000000000E+00
   30   15    0.000000000000000E+00    0.000000000000000E+00
   30   16   -4.456467659925645E-06    0.000000000000000E+00
   30   17    0.000000000000000E+00    0.000000000000000E+00
   30   18    0.000000000000000E+00    0.000000000000000E+00
   30   19    0.000000000000000E+00    0.000000000000000E+00
   30   20   -8.041862946849276E-06    0.000000000000000E+00
   30   21    0.000000000000000E+00    0.000000000000000E+00
   30   22    0.000000000000000E+00    0.000000000000000E+00
   30   23    0.000000000000000E+00    0.000000000000000E+00
   30   24    5.941053035881529E-06    0.000000000000000E+00
   30   25    0.000000000000000E+00    0.000000000000000E+00
   30   26    0.000000000000000E+00    0.000000000000000E+00
   30   27    0.000000000000000E+00    0.000000000000000E+00
   30   28   -2.079059726381530E-07    0.000000000000000E+00
   30   29    0.000000000000000E+00    0.000000000000000E+00
   30   30    0.000000000000000E+00    0.000000000000000E+00
   31    0    0.000000000000000E+00    0.000000000000000E+00
   31    1    0.000000000000000E+00    0.000000000000000E+00
   31    2    0.000000000000000E+00    0.000000000000000E+00
   31    3    0.000000000000000E+00    0.000000000000000E+00
   31    4    0.000000000000000E+00    0.000000000000000E+00
   31    5    0.000000000000000E+00    0.000000000000000E+00
   31    6    0.000000000000000E+00    0.000000000000000E+00
   31    7    0.000000000000000E+00    0.000000000000000E+00
   31    8    0.000000000000000E+00    0.000000000000000E+00
   31    9    0.000000000000000E+00    0.000000000000000E+00
   31   10    0.000000000000000E+00    0.000000000000000E+00
   31   11    0.000000000000000E+00    0.000000000000000E+00
   31   12    0.000000000000000E+00    0.000000000000000E+00
   31   13    0.000000000000000E+00    0.000000000000000E+00
   31   14    0.000000000000000E+00    0.000000000000000E+00
   31   15    0.000000000000000E+00    0.000000000000000E+00
   31   16    0.000000000000000E+00    0.000000000000000E+00
   31   17    0.000000000000000E+00    0.000000000000000E+00
   31   18    0.000000000000000E+00    0.000000000000000E+00
   31   19    0.000000000000000E+00    0.000000000000000E+00
   31   20    0.000000000000000E+00    0.000000000000000E+00
